FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106150808,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY,20164,10/1/2016,12/31/2016,Open,Kern,9,623,District,Comparable,Rural,(661) 823-3000,115 WEST E STREET,TEHACHAPI,93561,DAVID EASTMAN,25,24,24,12,1,6,1,0,0,1,1,0,0,22,0,32,1,16,2,0,0,3,2,0,0,56,0,"1,034",143,732,"4,070",0,0,214,428,0,467,"7,088","156,975","3,821","626,588","22,808",0,0,"100,384","22,905",0,"40,652","974,133","3,052,240","1,708,415","1,519,515","6,061,728",0,0,"614,382","3,668,254",0,"452,231","17,076,765","546,121","1,880,454","1,052,262","1,641,133","4,537,981",0,0,0,"375,171","1,978,506",0,"9,284",0,0,0,"351,427","12,372,339",0,0,0,0,0,"1,328,759","659,974","504,970","1,546,555",0,0,"339,594","1,712,653","-9,284","-404,662","5,678,559","195,280","6,010,219",0,"117,301",0,0,0,0,"36,236","1,133,018",0,0,0,0,0,0,0,0,0,0,0,0,0
106164029,ADVENTIST MEDICAL CENTER - HANFORD,20164,10/1/2016,12/31/2016,Open,Kings,9,615,Church,Comparable,Rural,(559) 582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,199,199,133,921,134,249,627,0,0,154,643,0,53,"2,781",0,"4,579",844,"1,025","2,620",0,0,560,"2,324",0,226,"12,178",0,"13,261","1,040","4,042","26,262",0,0,"3,213","16,833",0,"4,068","68,719","38,125,728","4,780,626","6,779,304","20,587,138",0,0,"3,819,243","14,980,929",0,"6,512,295","95,585,263","31,649,064","4,943,271","9,767,925","57,286,126",0,0,"11,337,533","32,714,268",0,"13,832,069","161,530,256","1,516,437","49,675,542","4,609,219","-6,179,082","69,569,787",0,0,0,"20,735,512","18,963,254",0,"7,380,542",0,0,0,"7,122,786","173,393,997",0,0,0,"13,423","13,423","20,099,250","5,114,678","22,726,310","8,303,477",0,0,"-5,578,736","28,745,366",0,"4,324,600","83,734,945","5,451,694","61,479,178",0,"4,687,142",0,0,0,0,"2,441,084","189,323,740",0,0,0,0,0,0,0,0,0,0,0,0,0
106100797,ADVENTIST MEDICAL CENTER - REEDLEY,20164,10/1/2016,12/31/2016,Open,Fresno,9,607,District,Comparable,Rural,(559) 582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49,49,19,50,11,94,251,0,0,7,61,0,2,476,0,208,41,334,870,0,0,27,189,0,10,"1,679",0,"8,212",393,"5,695","34,543",0,0,643,"9,686",0,"2,316","61,488","1,322,223","249,476","1,852,616","4,726,168",0,0,"155,198","1,098,104",0,"44,307","9,448,092","7,819,665","457,474","6,918,730","35,349,535",0,0,"1,013,609","7,470,876",0,"2,550,974","61,580,863","1,328,749","6,370,534","454,586","-15,433,712","29,281,634",0,0,0,"3,998,971","-2,974,460",0,"2,620,787",0,0,0,"1,470,960","27,118,049",0,0,0,"266,151","266,151","2,771,354","252,363","24,205,058","10,794,068",0,0,"-2,830,165","11,809,591",0,"-2,825,212","44,177,057","458,294","37,125,399",0,"1,627,117",0,0,0,0,"626,553","22,178,342",0,0,0,0,0,0,0,0,0,0,0,0,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20164,10/1/2016,12/31/2016,Open,Orange,13,1012,Non Profit Other,Comparable,,(714) 999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,RICHARD CASTRO,223,223,223,567,477,265,731,0,0,76,398,0,82,"2,596",0,"2,877","2,300","1,264","2,789",0,0,395,"1,476",0,340,"11,441",0,"2,013","1,651","1,603","4,806",0,0,355,"3,019",0,788,"14,235","56,658,764","52,137,360","17,166,928","47,723,902",0,0,"6,736,328","25,926,161",0,"3,259,482","209,608,925","19,363,555","29,174,675","7,605,389","32,333,879",0,0,"3,692,283","20,312,401",0,"2,472,653","114,954,835","2,514,181","65,922,224","71,259,771","20,884,082","58,376,419","-742,500",0,0,"7,589,937","34,344,062",0,0,0,0,0,"2,081,320","262,229,496",0,"2,646,382",0,0,"2,646,382","10,100,095","10,052,264","4,630,735","24,327,744",0,0,"2,838,674","11,894,500",0,"1,136,634","64,980,646","437,551","55,154,394",0,0,0,0,0,0,"268,084","5,914,096",0,0,0,0,0,0,0,0,0,0,0,0,0
106010735,ALAMEDA HOSPITAL,20164,10/1/2016,12/31/2016,Open,Alameda,5,417,Non Profit Corp.,Comparable,,(510) 437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,DELVECCHIO FINLEY,251,247,247,305,41,70,90,0,4,12,63,0,11,596,0,"4,178",506,"12,198",471,0,18,40,620,0,421,"18,452",0,"2,021",245,206,"1,786",0,77,318,"1,480",1,"1,178","7,312","29,344,403","3,428,260","19,318,583","6,599,221",0,"152,472","783,490","4,580,837",0,"735,036","64,942,302","11,495,256","1,345,181","935,692","9,143,215",0,"1,310,476","1,068,173","5,776,648","32,684","1,433,213","32,540,538","1,627,271","33,816,906","3,793,592","17,285,840","11,178,399","-2,831,275",0,"1,462,948","1,549,178","7,314,127",0,"465,250",0,0,0,0,"75,662,236",0,0,"858,144",0,"858,144","7,022,753","979,849","5,799,710","4,564,037",0,"858,144","302,485","3,043,358",0,"108,412","22,678,748","221,625","18,859,779",0,"1,411,022",0,0,0,0,"1,325,868","6,402,332",0,0,0,0,0,0,0,0,0,0,0,0,0
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20164,10/1/2016,12/31/2016,Open,Los Angeles,11,913,Investor - Ptnr.,Comparable,,(626) 570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144,144,144,380,268,50,520,0,0,5,101,1,10,"1,335",1,"2,592",981,946,"3,041",0,0,22,325,1,10,"7,918","2,384",958,571,493,"2,233",0,0,25,760,7,"1,314","6,361","33,209,775","15,661,680","7,438,123","32,162,148",0,0,"252,736","5,161,822","125,940","65,670","94,077,894","6,925,243","3,669,206","1,769,322","9,089,995",0,0,"234,984","5,436,420","12,768","2,457,683","29,595,621","631,704","33,001,755","15,467,718","5,889,536","38,788,727",0,0,0,"396,095","8,593,747",0,"138,708",0,0,0,"1,592,975","104,500,965","20,042,365","3,260,993",0,0,"23,303,358","7,133,262","23,905,532","3,317,909","5,724,409",0,0,"91,624","2,004,495",0,"298,677","42,475,908","251,970","43,083,082",0,"41,449",0,0,0,0,"715,531","7,392,575",0,0,0,0,0,0,0,0,0,0,0,0,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20164,10/1/2016,12/31/2016,Open,Alameda,5,415,Non Profit Corp.,Comparable,,(510) 204-4444,2450 ASHBY AVENUE,BERKELEY,94705,CHARLES PROSPER,402,402,247,899,286,675,952,0,0,141,"1,397",10,3,"4,363",0,"4,713","1,440","2,637","3,158",0,0,"2,050","5,014",42,5,"19,059",0,"16,200","4,682","2,180","8,267",6,0,"1,277","24,354",849,789,"58,604","69,375,536","21,776,926","33,616,068","50,439,592",0,0,"24,477,405","70,875,721","757,920","76,137","271,395,305","57,919,041","16,747,241","5,680,901","31,923,674","25,406",0,"3,424,192","72,896,356","1,952,066","1,808,016","192,376,893","1,348,510","91,343,579","33,772,395","17,114,100","63,715,572",0,"25,406",0,"19,530,475","48,825,518",0,"2,709,986",0,0,0,"535,643","278,921,184",0,0,0,"4,822,331","4,822,331","35,950,998","4,751,772","22,182,869","18,647,694",0,0,"8,371,122","99,768,890",0,0,"189,673,345","2,892,486","185,444,802",0,"2,355,804",0,0,0,0,"1,631,539","91,068,545",0,0,0,0,0,0,0,0,0,0,0,0,0
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20164,10/1/2016,12/31/2016,Open,Alameda,5,417,Non Profit Corp.,Comparable,,(510) 655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,CHARLES PROSPER,326,326,237,"1,496",364,230,675,0,0,74,549,18,13,"3,419",0,"8,556","1,770","1,636","3,542",0,0,380,"2,832",65,44,"18,825",0,"8,834","2,155","1,356","8,269",4,0,484,"9,813",969,460,"32,344","135,252,014","30,348,350","20,706,724","53,969,434",0,0,"6,447,800","49,839,273","1,195,038","811,952","298,570,585","36,452,802","10,590,569","4,868,793","30,323,480","9,566",0,"4,471,289","41,201,681","2,147,255","1,014,636","131,080,071","1,476,237","131,476,339","33,073,535","10,008,722","75,403,488",0,"9,566",0,"9,262,790","39,331,177",0,"3,342,293",0,0,0,"350,351","303,734,498",0,0,0,0,0,"40,228,477","7,865,384","15,566,795","8,889,426",0,0,"1,656,299","51,709,777",0,0,"125,916,158","55,758,371","164,859,308",0,"1,622,722",0,0,0,0,"15,421,847","506,342,198",0,0,0,0,0,0,0,0,0,0,0,0,0
106370652,ALVARADO HOSPITAL,20164,10/1/2016,12/31/2016,Open,San Diego,14,1418,Investor - Corp.,Comparable,,(619) 287-3270,6655 ALVARADO ROAD,SAN DIEGO,92120,ROBIN GOMEZ,306,306,306,410,129,88,309,9,0,79,235,0,12,"1,271",0,"1,802",494,609,"1,447",22,0,692,948,0,28,"6,042",0,"1,777",429,608,"2,750",34,0,603,"3,207",4,633,"10,045","29,441,195","10,276,621","5,838,130","19,179,132","673,033",0,"3,307,344","21,033,766",0,"1,072,612","90,821,833","9,629,577","3,029,683","2,207,454","10,097,446","77,189",0,"1,231,828","12,318,965","23,065","1,493,435","40,108,642","2,325,971","30,379,901","9,992,714","5,156,002","25,012,522",0,"613,706",0,"901,448","24,025,970",0,"23,065",0,0,0,"2,930,208","101,361,507",0,0,0,0,0,"8,690,871","3,313,590","2,889,582","4,264,056","136,516",0,"837,724","9,326,761",0,"109,868","29,568,968","262,002","33,486,004","386,783",0,0,0,0,0,"1,449,341","63,403,825",0,0,0,0,0,0,0,0,0,0,0,0,0
106370749,ALVARADO PARKWAY INSTITUTE BHS,20164,10/1/2016,12/31/2016,Open,San Diego,14,1422,Investor - Corp.,Comparable,,(619) 465-4411,7050 PARKWAY DRIVE,LA MESA,91942,PATRICK ZIEMER,66,66,66,161,92,19,0,0,0,0,149,0,2,423,0,"2,912",917,278,0,0,0,0,"1,293",0,20,"5,420",0,"29,738","1,428",0,0,0,0,0,"2,756",0,86,"34,008","7,267,500","1,342,359","1,748,568",0,0,0,0,"3,235,000",0,"50,000","13,643,427","6,492,245","342,376",0,0,0,0,0,"655,366",0,"75,273","7,565,260","33,586","8,697,973",0,"1,273,128",0,0,0,0,0,"3,900,137",0,0,0,0,0,0,"13,904,824",0,0,0,0,0,"5,028,186","1,684,735","475,439",0,0,0,0,"-9,771",0,"125,274","7,303,863",0,"6,352,634",0,0,0,0,0,0,"255,675","1,666,584",0,0,0,0,0,0,0,0,0,0,0,0,0
