FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106150788,ADVENTIST HEALTH BAKERSFIELD,20173,07/01/2017,09/30/2017,Open,Kern,09,0617,Non Profit Corp.,Comparable,,(661) 395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254 ,254 ,254 ,"1,001 ",726 ,262 ,"1,155 ",0 ,0 ,19 ,"1,076 ",0 ,290 ,"4,529 ",0 ,"4,458 ","2,963 ",907 ,"4,289 ",0 ,0 ,62 ,"3,437 ",0 ,"1,288 ","17,404 ",0 ,"9,876 ","3,801 ","1,402 ","12,176 ",0 ,0 ,448 ,"18,539 ",0 ,"3,831 ","50,073 ","77,071,076 ","59,501,619 ","15,975,829 ","65,988,262 ",0 ,0 ,"1,505,531 ","60,388,179 ",0 ,"21,070,837 ","301,501,333 ","33,049,415 ","27,024,591 ","4,570,576 ","38,240,256 ",0 ,0 ,"1,554,172 ","58,460,823 ",0 ,"16,058,652 ","178,958,485 ","2,384,438 ","89,785,003 ","68,917,471 ","17,899,155 ","82,481,241 ",0 ,0 ,0 ,"2,314,070 ","86,969,768 ",0 ,"2,381,813 ",0 ,0 ,0 ,"29,690,876 ","382,823,835 ",0 ,0 ,0 ,0 ,0 ,"20,084,730 ","17,439,550 ","2,625,427 ","21,747,151 ",0 ,0 ,"645,247 ","29,559,033 ",0 ,"5,534,845 ","97,635,983 ","1,099,479 ","97,381,571 ",0 ,"692,076 ",0 ,0 ,0 ,0 ,"330,310 ","139,204,115 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106171049,ADVENTIST HEALTH CLEARLAKE,20173,07/01/2017,09/30/2017,Open,Lake,01,0115,Non Profit Corp.,Comparable,Rural,(707) 995-5820,15630 18TH AVENUE ,CLEARLAKE,95422,DAVID SANTOS,25 ,25 ,25 ,171 ,3 ,13 ,125 ,0 ,0 ,3 ,35 ,0 ,2 ,352 ,0 ,769 ,6 ,39 ,357 ,0 ,0 ,7 ,124 ,0 ,12 ,"1,314 ",0 ,"18,586 ",163 ,"6,823 ","20,393 ",0 ,0 ,"4,800 ","3,288 ",0 ,"1,010 ","55,063 ","8,931,487 ","63,711 ","384,475 ","4,703,376 ",0 ,0 ,"368,621 ","1,154,700 ",0 ,"113,101 ","15,719,471 ","17,331,754 ","520,676 ","3,694,746 ","16,806,629 ",0 ,0 ,"925,574 ","5,897,385 ",0 ,"1,137,867 ","46,314,631 ","612,064 ","16,030,736 ","493,042 ","2,070,633 ","14,693,122 ","(210,000)",0 ,0 ,"336,297 ","2,905,664 ",0 ,"2,201,750 ",0 ,0 ,0 ,"880,436 ","40,013,744 ",0 ,"3,229,427 ",0 ,0 ,"3,229,427 ","8,944,812 ","15,751 ","1,995,194 ","9,550,371 ",0 ,0 ,"966,918 ","3,713,598 ",0 ,"63,141 ","25,249,785 ","442,912 ","23,036,888 ",0 ,"30,423 ",0 ,0 ,0 ,0 ,"484,201 ","31,627,362 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106040875,ADVENTIST HEALTH FEATHER RIVER,20173,07/01/2017,09/30/2017,Open,Butte,01,0220,Church,Comparable,,(530) 877-9361,5974 PENTZ ROAD,PARADISE,95969,MONTY KNITTEL,100 ,100 ,100 ,587 ,25 ,50 ,284 ,0 ,0 ,3 ,200 ,0 ,15 ,"1,164 ",0 ,"2,440 ",90 ,173 ,"1,034 ",0 ,0 ,5 ,524 ,0 ,42 ,"4,308 ",0 ,"42,825 ","1,350 ","7,857 ","27,566 ",0 ,0 ,561 ,"16,467 ",0 ,"2,195 ","98,821 ","63,088,436 ","2,225,951 ","4,535,526 ","20,844,281 ",0 ,0 ,"364,680 ","12,992,807 ",0 ,"192,761 ","104,244,442 ","90,931,898 ","4,434,719 ","6,366,462 ","49,256,441 ",0 ,0 ,"3,830,944 ","36,699,675 ",0 ,"2,842,297 ","194,362,436 ","1,141,152 ","140,795,200 ","5,895,208 ","7,351,785 ","38,631,406 ",0 ,0 ,0 ,"3,232,938 ","44,520,596 ",0 ,"2,748,085 ",0 ,0 ,0 ,"3,954,522 ","248,270,892 ",0 ,0 ,0 ,0 ,0 ,"11,004,373 ","689,758 ","3,476,023 ","31,335,693 ",0 ,0 ,"450,033 ","3,380,105 ",0 ,1 ,"50,335,986 ","710,676 ","52,189,165 ",0 ,"1,134,785 ",0 ,0 ,0 ,0 ,"549,318 ","56,536,459 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190323,ADVENTIST HEALTH GLENDALE,20173,07/01/2017,09/30/2017,Open,Los Angeles,11,0909,Church,Comparable,,(818) 409-8000,1509 WILSON TERRACE,GLENDALE,91206,KEVIN ROBERTS,515 ,462 ,304 ,"2,151 ",389 ,395 ,"1,001 ",0 ,0 ,32 ,918 ,0 ,202 ,"5,088 ",0 ,"11,583 ","1,396 ","2,329 ","3,723 ",0 ,0 ,102 ,"3,460 ",0 ,716 ,"23,309 ",0 ,"12,299 ","1,818 ","1,243 ","9,066 ",0 ,0 ,939 ,"17,945 ",0 ,"1,798 ","45,108 ","189,928,774 ","33,509,403 ","30,000,898 ","71,448,671 ",0 ,0 ,"79,148 ","59,390,925 ",0 ,"6,602,369 ","390,960,188 ","50,405,552 ","15,272,221 ","6,106,623 ","45,786,493 ",0 ,0 ,"2,034,689 ","49,839,978 ",0 ,"17,310,083 ","186,755,639 ","3,184,896 ","205,671,822 ","40,641,543 ","32,434,276 ","87,745,657 ",0 ,0 ,0 ,"1,322,126 ","76,761,454 ",0 ,"3,962,903 ",0 ,0 ,0 ,"18,836,001 ","470,560,678 ",0 ,0 ,0 ,0 ,0 ,"33,426,713 ","7,829,223 ","3,611,042 ","28,748,678 ",0 ,0 ,"480,013 ","30,382,571 ",0 ,"2,676,909 ","107,155,149 ","4,686,086 ","118,832,228 ",0 ,570 ,0 ,0 ,0 ,0 ,"318,682 ","207,025,849 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106164029,ADVENTIST HEALTH HANFORD,20173,07/01/2017,09/30/2017,Open,Kings,09,0615,Church,Comparable,Rural,(559) 582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,230 ,230 ,124 ,900 ,161 ,244 ,932 ,0 ,0 ,163 ,403 ,3 ,45 ,"2,851 ",0 ,"4,500 ",845 ,837 ,"2,976 ",0 ,0 ,429 ,"1,326 ",9 ,156 ,"11,078 ",0 ,"14,324 ","2,100 ","3,867 ","28,074 ",0 ,0 ,"5,211 ","15,991 ",7 ,"2,516 ","72,090 ","38,961,944 ","6,714,241 ","7,550,240 ","28,924,648 ",0 ,0 ,"4,130,048 ","12,533,558 ","84,548 ","1,362,791 ","100,262,018 ","33,082,077 ","7,087,499 ","8,922,401 ","67,887,095 ",0 ,0 ,"10,310,058 ","35,053,501 ","33,989 ","7,275,998 ","169,652,618 ","3,019,178 ","56,826,678 ","11,308,524 ","9,547,773 ","66,707,439 ","(1,257,978)",0 ,0 ,"11,307,732 ","22,950,618 ",0 ,"1,963,741 ",0 ,0 ,0 ,"9,877,487 ","192,251,192 ",0 ,"4,079,538 ",0 ,0 ,"4,079,538 ","14,787,918 ","2,493,216 ","5,666,890 ","30,104,304 ",0 ,0 ,"3,132,374 ","24,636,441 ",232 ,"921,607 ","81,742,982 ","541,758 ","71,796,691 ",0 ,"(493,389)",0 ,0 ,0 ,0 ,"5,621,894 ","191,434,639 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20173,07/01/2017,09/30/2017,Open,Mendocino,01,0112,Non Profit Corp.,Comparable,,(707) 459-6801,1 MARCELA DRIVE,WILLITS,95490,JASON WELLS,25 ,25 ,25 ,215 ,9 ,20 ,59 ,0 ,0 ,1 ,53 ,0 ,12 ,369 ,0 ,"1,004 ",32 ,66 ,296 ,0 ,0 ,8 ,182 ,0 ,90 ,"1,678 ",0 ,"4,592 ",355 ,209 ,"3,699 ",0 ,0 ,563 ,"2,771 ",0 ,412 ,"12,601 ","14,015,265 ","554,015 ","981,196 ","3,907,944 ",0 ,0 ,"1,130,767 ","3,206,409 ",0 ,"19,358 ","23,814,954 ","6,556,014 ","429,576 ","601,481 ","6,981,676 ",0 ,0 ,"616,671 ","4,626,135 ",0 ,"982,070 ","20,793,623 ","418,285 ","14,054,818 ","760,185 ","1,079,575 ","7,656,309 ",0 ,0 ,0 ,"205,101 ","2,882,783 ",0 ,"1,049,212 ",0 ,0 ,0 ,"1,249,774 ","29,356,042 ",0 ,"1,123,763 ",0 ,0 ,"1,123,763 ","6,203,196 ","157,512 ","384,599 ","4,362,200 ",0 ,0 ,"1,424,867 ","3,843,924 ",0 ,0 ,"16,376,298 ","197,926 ","16,507,378 ",0 ,"176,827 ",0 ,0 ,0 ,0 ,"1,493,107 ","65,171,266 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106390923,ADVENTIST HEALTH LODI MEMORIAL,20173,07/01/2017,09/30/2017,Open,San Joaquin,06,0505,Non Profit Corp.,Comparable,,(209) 334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240,DANIEL WOLCOTT,190 ,190 ,94 ,880 ,204 ,178 ,504 ,0 ,0 ,39 ,370 ,2 ,26 ,"2,203 ",0 ,"3,612 ",840 ,705 ,"1,706 ",0 ,0 ,159 ,"1,176 ",5 ,75 ,"8,278 ",0 ,"20,872 ","3,575 ","4,036 ","25,934 ",0 ,0 ,"4,294 ","14,739 ",118 ,"1,422 ","74,990 ","87,424,027 ","18,751,643 ","14,928,782 ","39,363,700 ",0 ,0 ,"3,639,709 ","30,561,121 ","121,012 ","1,941,802 ","196,731,796 ","40,872,399 ","7,984,481 ","8,730,741 ","44,464,375 ",0 ,0 ,"5,129,654 ","31,255,688 ","129,506 ","4,750,636 ","143,317,480 ","2,338,076 ","109,580,686 ","23,436,124 ","21,680,193 ","71,497,220 ",0 ,0 ,0 ,"7,160,581 ","41,362,178 ",0 ,"1,902,014 ",0 ,0 ,0 ,"7,176,290 ","286,133,362 ",0 ,"536,851 ",0 ,0 ,"536,851 ","14,126,132 ","3,300,000 ","1,979,330 ","12,867,706 ",0 ,0 ,"1,608,782 ","20,454,631 ","2,648 ","113,536 ","54,452,765 ","434,505 ","52,972,407 ",0 ,"(2,755,906)",0 ,0 ,0 ,0 ,"728,114 ","135,430,332 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100797,ADVENTIST HEALTH REEDLEY,20173,07/01/2017,09/30/2017,Open,Fresno,09,0607,District,Comparable,Rural,(559) 582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49 ,49 ,15 ,41 ,6 ,79 ,284 ,0 ,0 ,3 ,65 ,0 ,5 ,483 ,0 ,148 ,19 ,177 ,565 ,0 ,0 ,9 ,116 ,0 ,9 ,"1,043 ",0 ,"19,588 ","3,704 ","14,676 ","88,243 ",0 ,0 ,"1,468 ","18,277 ","3,591 ","3,212 ","152,759 ","1,130,791 ","115,331 ","1,530,491 ","5,336,989 ",0 ,0 ,"54,270 ","1,220,524 ",0 ,"95,832 ","9,484,228 ","8,513,714 ","1,474,600 ","6,479,022 ","34,765,131 ",0 ,0 ,"1,378,488 ","7,852,493 ","597,639 ","2,125,783 ","63,186,870 ","1,069,210 ","4,912,141 ","1,076,707 ","3,124,514 ","12,637,778 ","(614,040)",0 ,0 ,"573,171 ","3,813,707 ",0 ,"2,123,887 ",0 ,0 ,0 ,"1,929,198 ","30,646,273 ",0 ,0 ,0 ,"169,772 ","169,772 ","5,085,714 ","410,619 ","4,587,247 ","26,260,018 ",0 ,0 ,"402,483 ","4,981,782 ","99,516 ","367,218 ","42,194,597 ","1,095,875 ","39,030,692 ",0 ,"(44,797)",0 ,0 ,0 ,0 ,"447,729 ","21,924,797 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560525,ADVENTIST HEALTH SIMI VALLEY,20173,07/01/2017,09/30/2017,Open,Ventura,10,0813,Church,Comparable,,(805) 955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,188 ,144 ,144 ,630 ,144 ,42 ,249 ,0 ,0 ,11 ,493 ,0 ,66 ,"1,635 ",0 ,"2,813 ",564 ,161 ,797 ,0 ,0 ,31 ,"1,528 ",0 ,227 ,"6,121 ",0 ,"3,320 ",638 ,454 ,"3,664 ",0 ,0 ,232 ,"9,473 ",0 ,"3,290 ","21,071 ","43,179,151 ","9,132,131 ","4,457,650 ","10,920,191 ",0 ,0 ,"346,789 ","23,061,822 ",0 ,"1,442,987 ","92,540,721 ","14,329,154 ","5,275,814 ","2,966,672 ","14,047,732 ",0 ,0 ,"271,254 ","26,895,717 ",0 ,"3,389,412 ","67,175,755 ","931,751 ","46,986,186 ","11,518,731 ","6,440,199 ","20,511,748 ",0 ,0 ,0 ,"482,727 ","30,818,062 ",0 ,"1,223,125 ",0 ,0 ,0 ,"4,065,732 ","122,978,261 ",0 ,0 ,0 ,0 ,0 ,"10,426,255 ","2,814,672 ","973,668 ","4,456,175 ",0 ,0 ,"131,207 ","17,692,972 ",0 ,"243,266 ","36,738,215 ","660,764 ","38,618,043 ",0 ,"122,423 ",0 ,0 ,0 ,0 ,"225,122 ","130,339,846 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106554011,ADVENTIST HEALTH SONORA - GREENLEY,20173,07/01/2017,09/30/2017,Open,Tuolumne,06,0513,Church,Comparable,Rural,(209) 532-5000,1000 GREENLEY ROAD,SONORA,95370,ANDREW JAHN,152 ,152 ,119 ,657 ,36 ,51 ,206 ,0 ,0 ,36 ,207 ,0 ,8 ,"1,201 ",25 ,"2,737 ",124 ,"6,066 ",736 ,0 ,0 ,262 ,600 ,0 ,22 ,"10,547 ","6,075 ","48,915 ","2,223 ","4,408 ","16,724 ",0 ,0 ,"6,174 ","25,713 ",29 ,"2,282 ","106,468 ","50,421,823 ","2,186,421 ","5,422,852 ","14,015,974 ",0 ,0 ,"2,388,339 ","13,625,294 ",0 ,"496,050 ","88,556,753 ","79,316,636 ","4,120,602 ","3,701,106 ","21,723,590 ",0 ,0 ,"7,760,375 ","35,983,207 ","66,838 ","2,397,891 ","155,070,245 ","285,227 ","101,628,872 ","5,055,927 ","4,546,027 ","26,667,160 ",0 ,0 ,0 ,"7,102,273 ","29,643,660 ",0 ,"2,486,482 ",0 ,0 ,0 ,"4,656,462 ","182,072,090 ",0 ,0 ,0 ,0 ,0 ,"23,054,814 ","1,251,096 ","4,577,931 ","9,072,404 ",0 ,0 ,"3,046,441 ","19,964,841 ",441 ,"586,940 ","61,554,908 ","388,537 ","59,384,715 ",0 ,"711,857 ",0 ,0 ,0 ,0 ,"9,150,115 ","74,531,785 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
