FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106150788,ADVENTIST HEALTH BAKERSFIELD,20182,04/01/2018,06/30/2018,Open,Kern,09 - Central,0617,Non Profit Corp.,Comparable,,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254 ,254 ,181 ,919 ,793 ,260 ,994 ,0 ,0 ,189 ,"1,095 ",0 ,45 ,"4,295 ",0 ,"4,110 ","2,930 ","1,018 ","3,719 ",0 ,0 ,758 ,"3,477 ",0 ,137 ,"16,149 ",0 ,"10,483 ","3,768 ","1,495 ","11,898 ",0 ,0 ,"2,236 ","17,306 ",0 ,"2,376 ","49,562 ","74,391,728 ","62,199,713 ","17,422,803 ","61,002,585 ",0 ,0 ,"12,647,905 ","65,619,175 ",0 ,"2,494,991 ","295,778,900 ","47,417,129 ","30,859,268 ","5,525,269 ","47,548,317 ",0 ,0 ,"12,622,382 ","66,909,704 ",0 ,"4,372,286 ","215,254,355 ","1,797,011 ","100,466,974 ","73,126,526 ","18,045,198 ","89,460,551 ",0 ,0 ,0 ,"21,446,199 ","99,071,568 ",0 ,"2,060,609 ",0 ,0 ,0 ,"6,896,388 ","412,371,024 ",0 ,0 ,0 ,0 ,0 ,"20,078,454 ","19,769,234 ","4,755,431 ","18,935,630 ",0 ,0 ,"3,820,058 ","30,668,795 ",0 ,"634,629 ","98,662,231 ","1,199,242 ","96,283,883 ",0 ,"836,779 ",0 ,0 ,0 ,0 ,"2,309,928 ","133,111,337 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106171049,ADVENTIST HEALTH CLEARLAKE,20182,04/01/2018,06/30/2018,Open,Lake,01 - Northern California,0115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVENUE ,CLEARLAKE,95422,DAVID SANTOS,25 ,25 ,19 ,183 ,1 ,12 ,123 ,0 ,0 ,0 ,27 ,0 ,4 ,350 ,0 ,860 ,2 ,28 ,393 ,0 ,0 ,0 ,88 ,0 ,9 ,"1,380 ",0 ,"20,575 ",240 ,"6,577 ","21,552 ",0 ,0 ,"5,433 ","3,100 ",0 ,978 ,"58,455 ","9,463,306 ","26,259 ","473,390 ","4,590,124 ",0 ,0 ,0 ,"1,319,301 ",0 ,"7,761 ","15,880,141 ","19,268,836 ","430,763 ","3,967,810 ","18,925,855 ",0 ,0 ,"276,695 ","6,791,299 ",0 ,"727,150 ","50,388,408 ","531,845 ","17,258,478 ","191,073 ","3,152,462 ","13,547,286 ","(123,678)",0 ,0 ,"(38,801)","3,614,021 ",0 ,"1,726,035 ",0 ,0 ,0 ,"882,751 ","40,741,472 ",0 ,"2,758,404 ",0 ,0 ,"2,758,404 ","10,380,961 ","265,287 ","1,260,777 ","12,628,446 ",0 ,0 ,"377,782 ","4,065,818 ",0 ,"(693,590)","28,285,481 ","890,771 ","25,838,632 ",0 ,"12,170 ",0 ,0 ,0 ,0 ,"1,389,859 ","32,279,989 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106040875,ADVENTIST HEALTH FEATHER RIVER,20182,04/01/2018,06/30/2018,Open,Butte,01 - Northern California,0220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,MONTY KNITTEL,100 ,100 ,44 ,542 ,31 ,44 ,236 ,0 ,0 ,3 ,153 ,0 ,13 ,"1,022 ",0 ,"2,077 ",110 ,119 ,876 ,0 ,0 ,10 ,425 ,0 ,53 ,"3,670 ",0 ,"41,914 ","1,377 ","7,218 ","26,767 ",0 ,0 ,901 ,"16,599 ",0 ,"1,477 ","96,253 ","64,202,565 ","3,564,949 ","3,479,124 ","20,558,931 ",0 ,0 ,"546,732 ","12,746,288 ",0 ,"1,773,330 ","106,871,919 ","105,907,755 ","4,352,981 ","7,763,420 ","56,655,940 ",0 ,0 ,"1,562,237 ","43,434,649 ",0 ,"2,842,527 ","222,519,509 ","778,927 ","151,633,129 ","6,755,070 ","6,323,374 ","63,086,284 ","(205,821)",0 ,0 ,"702,833 ","41,392,319 ",0 ,"2,080,666 ",0 ,0 ,0 ,"4,155,229 ","276,702,010 ",0 ,0 ,0 ,0 ,0 ,"16,531,142 ","1,181,282 ","4,695,450 ","14,162,526 ",0 ,0 ,"1,049,431 ","13,535,692 ",0 ,"1,533,895 ","52,689,418 ","4,612,136 ","56,589,351 ",0 ,"116,291 ",0 ,0 ,0 ,0 ,"880,658 ","54,246,478 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190323,ADVENTIST HEALTH GLENDALE,20182,04/01/2018,06/30/2018,Open,Los Angeles,11 - Los Angeles,0909,Church,Comparable,,818-409-8000,1509 WILSON TERRACE,GLENDALE,91206,KEVIN ROBERTS,515 ,462 ,278 ,"2,121 ",370 ,421 ,"1,023 ",0 ,0 ,69 ,929 ,0 ,135 ,"5,068 ",0 ,"12,532 ","1,566 ","2,646 ","3,911 ",0 ,0 ,295 ,"3,476 ",0 ,545 ,"24,971 ",0 ,"15,223 ","2,501 ","1,651 ","9,167 ",0 ,0 ,"2,456 ","18,371 ",0 ,"1,625 ","50,994 ","209,758,917 ","34,706,785 ","36,927,445 ","78,004,169 ",0 ,0 ,"1,581,235 ","64,124,206 ",0 ,"2,974,823 ","428,077,580 ","60,572,684 ","17,475,573 ","7,093,467 ","47,069,096 ",0 ,0 ,"2,027,881 ","57,424,461 ",0 ,"2,098,307 ","193,761,469 ","2,023,627 ","228,566,110 ","51,848,559 ","38,589,956 ","75,510,409 ",0 ,0 ,0 ,"2,250,628 ","88,497,015 ",0 ,"2,200,510 ",0 ,0 ,0 ,"13,427,747 ","502,914,561 ",0 ,0 ,0 ,0 ,0 ,"36,670,544 ","112,991 ","5,282,868 ","48,989,771 ",0 ,0 ,"1,026,938 ","25,845,850 ",0 ,"995,526 ","118,924,488 ","3,515,362 ","118,739,123 ",0 ,"1,112,980 ",0 ,0 ,0 ,0 ,"743,500 ","202,719,640 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106164029,ADVENTIST HEALTH HANFORD,20182,04/01/2018,06/30/2018,Open,Kings,09 - Central,0615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,230 ,230 ,117 ,851 ,181 ,223 ,842 ,0 ,0 ,157 ,417 ,0 ,49 ,"2,720 ",0 ,"4,108 ",926 ,842 ,"2,649 ",0 ,0 ,478 ,"1,219 ",0 ,146 ,"10,368 ",0 ,"15,447 ","2,344 ","3,744 ","28,283 ",0 ,0 ,"4,788 ","16,278 ",2 ,"2,104 ","72,990 ","37,625,408 ","8,636,607 ","7,423,024 ","28,308,205 ",0 ,0 ,"4,845,683 ","13,435,988 ",0 ,"1,353,002 ","101,627,917 ","36,078,904 ","7,117,810 ","10,322,141 ","73,343,054 ",0 ,0 ,"10,057,188 ","37,438,107 ",981 ,"6,591,183 ","180,949,368 ","2,322,619 ","59,629,524 ","11,377,180 ","12,003,398 ","77,689,556 ","(1,379,664)",0 ,0 ,"10,451,984 ","24,199,421 ",0 ,"2,718,684 ",0 ,0 ,0 ,"5,697,530 ","204,710,232 ",0 ,"4,161,272 ",0 ,0 ,"4,161,272 ","13,822,589 ","2,415,411 ","8,158,650 ","28,779,472 ",0 ,0 ,"3,155,115 ","25,127,577 ",242 ,"569,269 ","82,028,325 ","1,159,978 ","70,909,209 ",0 ,"(1,643,648)",0 ,0 ,0 ,0 ,"3,381,144 ","193,506,639 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20182,04/01/2018,06/30/2018,Open,Mendocino,01 - Northern California,0112,Non Profit Corp.,Comparable,,707-459-6801,1 MARCELA DRIVE,WILLITS,95490,JASON WELLS,25 ,25 ,23 ,220 ,16 ,28 ,94 ,0 ,0 ,6 ,48 ,0 ,8 ,420 ,0 ,892 ,68 ,139 ,444 ,0 ,0 ,27 ,163 ,0 ,27 ,"1,760 ",0 ,"5,335 ",490 ,274 ,"3,573 ",0 ,0 ,365 ,"3,257 ",0 ,380 ,"13,674 ","13,391,766 ","1,014,942 ","2,149,867 ","5,459,305 ",0 ,0 ,"310,306 ","2,991,361 ",0 ,"449,536 ","25,767,083 ","7,369,704 ","749,772 ","870,889 ","6,151,497 ",0 ,0 ,"482,642 ","4,275,221 ",0 ,"456,815 ","20,356,540 ","87,989 ","14,414,165 ","1,299,478 ","1,637,352 ","5,775,324 ","1,336 ",0 ,0 ,"77,699 ","4,449,586 ",0 ,"1,221,079 ",0 ,0 ,0 ,"595,787 ","29,559,795 ",0 ,"1,575,971 ",0 ,0 ,"1,575,971 ","6,045,382 ","379,881 ","1,413,627 ","7,423,487 ",0 ,0 ,"780,420 ","2,334,239 ",0 ,"(237,237)","18,139,799 ","605,189 ","17,278,151 ",0 ,"449,110 ",0 ,0 ,0 ,0 ,"120,970 ","58,737,078 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106390923,ADVENTIST HEALTH LODI MEMORIAL,20182,04/01/2018,06/30/2018,Open,San Joaquin,06 - North San Joaquin,0505,Non Profit Corp.,Comparable,,209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240,DANIEL WOLCOTT,190 ,190 ,104 ,"1,011 ",201 ,145 ,559 ,0 ,0 ,51 ,399 ,0 ,27 ,"2,393 ",0 ,"4,288 ",884 ,633 ,"1,943 ",0 ,0 ,171 ,"1,174 ",0 ,86 ,"9,179 ",0 ,"20,755 ","3,473 ","3,436 ","25,004 ",0 ,0 ,"3,545 ","14,214 ",50 ,"1,763 ","72,240 ","104,250,814 ","20,785,465 ","12,741,083 ","42,007,075 ",0 ,0 ,"4,059,296 ","31,207,730 ",0 ,"2,151,141 ","217,202,604 ","45,086,124 ","9,189,751 ","11,429,887 ","51,364,908 ",0 ,0 ,"10,716,992 ","34,799,362 ","16,668 ","5,501,947 ","168,105,639 ","(10,687)","131,372,412 ","27,023,536 ","20,018,592 ","82,382,129 ",0 ,0 ,0 ,"7,532,484 ","39,025,098 ",0 ,"2,597,601 ",0 ,0 ,0 ,"9,016,911 ","318,958,076 ",0 ,"732,044 ",0 ,0 ,"732,044 ","19,016,643 ","3,858,816 ","3,972,046 ","13,136,281 ",0 ,0 ,"2,806,423 ","23,880,901 ",0 ,"411,101 ","67,082,211 ","857,246 ","60,492,493 ",0 ,"(2,364,253)",0 ,0 ,0 ,0 ,"318,237 ","141,239,091 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100797,ADVENTIST HEALTH REEDLEY,20182,04/01/2018,06/30/2018,Open,Fresno,09 - Central,0607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49 ,49 ,16 ,42 ,11 ,64 ,248 ,0 ,0 ,3 ,43 ,0 ,6 ,417 ,0 ,202 ,55 ,140 ,549 ,0 ,0 ,8 ,99 ,0 ,15 ,"1,068 ",0 ,"20,703 ","3,552 ","13,560 ","89,530 ",0 ,0 ,"1,543 ","18,371 ","1,469 ","5,152 ","153,880 ","1,289,267 ","383,380 ","1,287,560 ","5,159,452 ",0 ,0 ,"88,049 ","869,810 ",0 ,"115,522 ","9,193,040 ","8,584,938 ","1,531,354 ","6,252,304 ","36,566,619 ",0 ,0 ,"1,436,588 ","8,311,779 ","240,610 ","2,681,696 ","65,605,888 ","283,290 ","2,601,932 ","1,408,808 ","3,201,460 ","15,805,767 ","(909,317)",0 ,0 ,"651,934 ","4,123,493 ",0 ,"1,061,633 ",0 ,0 ,0 ,"2,667,074 ","30,896,074 ",0 ,0 ,0 ,"512,816 ","512,816 ","5,389,305 ","411,670 ","5,476,377 ","26,882,273 ",0 ,0 ,"411,032 ","5,277,347 ","45,561 ","522,105 ","44,415,670 ","1,207,914 ","39,836,786 ",0 ,"260,985 ",0 ,0 ,0 ,0 ,"518,007 ","20,437,761 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560525,ADVENTIST HEALTH SIMI VALLEY,20182,04/01/2018,06/30/2018,Open,Ventura,10 - Santa Barbara/Ventura,0813,Church,Comparable,,805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,144 ,85 ,71 ,626 ,149 ,57 ,270 ,0 ,0 ,28 ,530 ,0 ,42 ,"1,702 ",0 ,"2,484 ",566 ,233 ,"1,045 ",0 ,0 ,81 ,"1,562 ",0 ,105 ,"6,076 ",0 ,"6,111 ",796 ,457 ,"3,378 ",0 ,0 ,"2,797 ","9,533 ",0 ,686 ,"23,758 ","41,051,103 ","10,334,036 ","4,610,037 ","16,209,354 ",0 ,0 ,"808,179 ","25,371,902 ",0 ,"994,309 ","99,378,920 ","16,294,072 ","5,207,024 ","2,750,041 ","13,559,107 ",0 ,0 ,"481,005 ","26,798,770 ",0 ,"2,309,087 ","67,399,106 ","934,394 ","45,312,514 ","15,761,183 ","5,586,257 ","20,653,298 ",0 ,0 ,0 ,"948,302 ","35,433,291 ",0 ,"1,735,197 ",0 ,0 ,0 ,"4,018,554 ","130,382,990 ",0 ,0 ,0 ,0 ,0 ,"11,174,031 ","(287,268)","1,710,603 ","9,112,442 ",0 ,0 ,"186,190 ","15,284,036 ",0 ,"(784,998)","36,395,036 ","417,458 ","40,043,898 ",0 ,"104,856 ",0 ,0 ,0 ,0 ,"1,512,785 ","128,602,752 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106554011,ADVENTIST HEALTH SONORA - GREENLEY,20182,04/01/2018,06/30/2018,Open,Tuolumne,06 - North San Joaquin,0513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY ROAD,SONORA,95370,MICHELLE FUENTES,152 ,152 ,113 ,569 ,37 ,44 ,156 ,0 ,0 ,40 ,181 ,0 ,10 ,"1,037 ",22 ,"2,554 ",223 ,"5,927 ",629 ,0 ,0 ,219 ,478 ,0 ,22 ,"10,052 ","5,989 ","52,966 ","2,621 ","4,554 ","17,345 ",0 ,4 ,"7,076 ","26,260 ",1 ,"2,278 ","113,105 ","43,986,022 ","2,612,561 ","5,506,640 ","11,095,217 ",0 ,0 ,"3,344,498 ","12,122,448 ",0 ,"474,525 ","79,141,911 ","87,253,452 ","5,619,554 ","4,033,551 ","26,376,355 ",0 ,"21,343 ","8,331,112 ","36,825,385 ",209 ,"2,254,264 ","170,715,225 ","725,648 ","104,080,115 ","6,743,388 ","3,209,741 ","29,074,229 ",0 ,0 ,0 ,"4,281,711 ","29,775,446 ",0 ,"1,338,208 ",0 ,0 ,0 ,"5,253,974 ","184,482,460 ",0 ,0 ,0 ,0 ,0 ,"24,933,813 ","1,334,134 ","7,820,093 ","7,205,170 ",0 ,0 ,"3,123,286 ","20,352,000 ","1,609 ","604,571 ","65,374,676 ","459,789 ","59,908,663 ",0 ,"671,628 ",0 ,0 ,0 ,0 ,"5,135,954 ","89,327,110 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
