FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106580996,ADVENTIST HEALTH AND RIDEOUT,20183,07/01/2018,09/30/2018,Open,Yuba,02 - Golden Empire,0227,Non Profit Corp.,Comparable,,530-749-4663,726 FOURTH STREET,MARYSVILLE,95901,RICK RAWSON,221 ,221 ,137 ,"1,265 ",20 ,280 ,776 ,0 ,0 ,519 ,0 ,16 ,11 ,"2,887 ",0 ,"6,545 ",137 ,"1,044 ","2,851 ",0 ,0 ,"1,868 ",0 ,76 ,51 ,"12,572 ",0 ,"21,325 ",413 ,"2,474 ","13,590 ",2 ,0 ,"11,781 ",0 ,128 ,"1,778 ","51,491 ","101,027,905 ","2,621,634 ","15,784,632 ","42,538,376 ",0 ,0 ,"34,201,760 ",0 ,"489,248 ","323,042 ","196,986,597 ","61,889,963 ","1,199,962 ","7,179,433 ","39,441,659 ","4,440 ",0 ,"34,191,456 ",0 ,"371,152 ","5,159,340 ","149,437,405 ","3,786,163 ","132,111,657 ","3,100,458 ","9,710,053 ","66,963,181 ","(3,871)","3,759 ",0 ,"34,790,191 ",0 ,0 ,"860,400 ",0 ,0 ,0 ,0 ,"251,321,991 ",0 ,0 ,0 ,0 ,0 ,"30,806,210 ","721,138 ","13,257,883 ","15,016,854 ",681 ,0 ,"29,816,862 ",0 ,0 ,"5,482,383 ","95,102,011 ","1,101,327 ","97,030,813 ","12,261,673 ","317,456 ",0 ,0 ,0 ,0 ,"266,551 ","352,124,852 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"13,004,738 ","10,684,693 ","2,320,045 "
106150788,ADVENTIST HEALTH BAKERSFIELD,20183,07/01/2018,09/30/2018,Open,Kern,09 - Central,0617,Non Profit Corp.,Comparable,,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254 ,254 ,175 ,902 ,708 ,220 ,"1,068 ",0 ,0 ,217 ,"1,130 ",0 ,57 ,"4,302 ",0 ,"3,971 ","2,739 ",731 ,"3,674 ",0 ,0 ,843 ,"3,620 ",0 ,177 ,"15,755 ",0 ,"10,516 ","3,513 ","1,673 ","11,798 ",0 ,0 ,"2,343 ","17,092 ",0 ,"2,463 ","49,398 ","76,741,803 ","60,108,371 ","13,152,901 ","62,369,151 ",0 ,0 ,"13,015,280 ","70,008,624 ",0 ,"2,614,863 ","298,010,993 ","45,345,995 ","31,141,581 ","6,044,645 ","47,500,623 ",0 ,0 ,"14,497,995 ","66,143,185 ",0 ,"5,087,287 ","215,761,311 ","199,345 ","101,470,337 ","77,626,096 ","19,334,271 ","87,004,157 ",0 ,0 ,0 ,"19,817,161 ","95,231,983 ",0 ,"3,282,335 ",0 ,0 ,0 ,"8,539,280 ","412,504,965 ",0 ,0 ,0 ,0 ,0 ,"19,215,283 ","13,223,512 ","(420,845)","22,544,297 ",0 ,0 ,"6,181,865 ","39,615,541 ",0 ,"907,686 ","101,267,339 ","1,015,299 ","100,039,115 ",0 ,"724,026 ",0 ,0 ,0 ,0 ,"2,062,785 ","131,788,135 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106171049,ADVENTIST HEALTH CLEARLAKE,20183,07/01/2018,09/30/2018,Open,Lake,01 - Northern California,0115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVENUE ,CLEARLAKE,95422,DAVID SANTOS,25 ,25 ,20 ,195 ,0 ,21 ,127 ,0 ,0 ,0 ,32 ,0 ,9 ,384 ,0 ,891 ,0 ,50 ,460 ,0 ,0 ,0 ,78 ,0 ,28 ,"1,507 ",0 ,"18,585 ",219 ,"5,103 ","18,324 ",0 ,0 ,"4,362 ","3,063 ",0 ,835 ,"50,491 ","9,709,692 ",0 ,"713,774 ","6,032,865 ",0 ,0 ,0 ,"1,110,832 ",0 ,"369,569 ","17,936,732 ","19,459,736 ","389,936 ","3,760,077 ","18,302,159 ",0 ,0 ,"399,846 ","6,137,589 ",0 ,"1,405,762 ","49,855,105 ","435,893 ","17,949,076 ","313,800 ","2,638,727 ","15,209,664 ","(130,500)",0 ,0 ,"294,695 ","2,803,676 ",0 ,"1,865,579 ",0 ,0 ,0 ,"1,519,834 ","42,900,444 ",0 ,"2,251,253 ",0 ,0 ,"2,251,253 ","10,630,022 ","80,253 ","1,766,740 ","11,270,422 ",0 ,0 ,0 ,"3,457,948 ",0 ,"(62,739)","27,142,646 ","1,376,341 ","25,303,686 ",0 ,"7,301 ",0 ,0 ,0 ,0 ,"1,339,654 ","32,289,832 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106040875,ADVENTIST HEALTH FEATHER RIVER,20183,07/01/2018,09/30/2018,Open,Butte,01 - Northern California,0220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,MONTY KNITTEL,100 ,100 ,45 ,499 ,19 ,57 ,284 ,0 ,0 ,1 ,191 ,0 ,14 ,"1,065 ",0 ,"1,983 ",62 ,210 ,"1,051 ",0 ,0 ,3 ,463 ,0 ,45 ,"3,817 ",0 ,"33,800 ","1,028 ","5,608 ","22,244 ",0 ,0 ,"6,711 ","8,284 ",0 ,"1,201 ","78,876 ","60,010,236 ","1,952,372 ","4,643,945 ","26,067,432 ",0 ,0 ,"579,129 ","13,395,500 ",0 ,"1,709,021 ","108,357,635 ","94,519,032 ","4,276,738 ","6,421,714 ","51,941,145 ",0 ,0 ,"1,615,724 ","42,680,982 ",0 ,"4,065,034 ","205,520,369 ","780,740 ","138,405,709 ","6,432,396 ","7,967,850 ","62,084,332 ","(221,206)",0 ,0 ,"1,045,232 ","38,034,036 ",0 ,"4,721,489 ",0 ,0 ,0 ,"4,640,564 ","263,891,142 ",0 ,0 ,0 ,0 ,0 ,"14,479,453 ",0 ,"2,606,739 ","16,200,319 ",0 ,0 ,"794,035 ","15,906,316 ",0 ,0 ,"49,986,862 ","5,078,761 ","55,533,401 ",0 ,"57,584 ",0 ,0 ,0 ,0 ,"1,050,977 ","53,726,654 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190323,ADVENTIST HEALTH GLENDALE,20183,07/01/2018,09/30/2018,Open,Los Angeles,11 - Los Angeles,0909,Church,Comparable,,818-409-8000,1509 WILSON TERRACE,GLENDALE,91206,KEVIN ROBERTS,515 ,492 ,278 ,"1,998 ",399 ,355 ,862 ,0 ,0 ,78 ,804 ,0 ,98 ,"4,594 ",0 ,"11,936 ","1,693 ","2,535 ","3,257 ",0 ,0 ,389 ,"3,172 ",0 ,353 ,"23,335 ",0 ,"15,540 ","2,541 ","1,628 ","9,684 ",0 ,0 ,"2,161 ","18,571 ",0 ,"1,721 ","51,846 ","197,984,967 ","43,721,824 ","31,828,617 ","69,591,306 ",0 ,0 ,"2,040,839 ","53,573,041 ",0 ,"1,766,160 ","400,506,754 ","63,005,833 ","19,366,209 ","8,048,780 ","55,855,072 ",0 ,0 ,"3,476,429 ","58,119,546 ",0 ,"12,666,969 ","220,538,838 ","594,024 ","225,585,302 ","50,915,781 ","37,623,514 ","90,216,292 ",0 ,0 ,0 ,"2,126,905 ","81,047,160 ",0 ,"9,998,684 ",0 ,0 ,0 ,"11,850,651 ","509,958,313 ",0 ,0 ,0 ,0 ,0 ,"33,944,973 ","11,749,340 ","1,933,364 ","31,324,484 ",0 ,0 ,"2,972,391 ","29,079,778 ",0 ,"82,949 ","111,087,279 ","5,093,721 ","115,915,968 ",0 ,"2,574,816 ",0 ,0 ,0 ,0 ,"1,096,804 ","199,761,485 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106164029,ADVENTIST HEALTH HANFORD,20183,07/01/2018,09/30/2018,Open,Kings,09 - Central,0615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,230 ,230 ,117 ,775 ,156 ,212 ,913 ,0 ,0 ,160 ,431 ,1 ,47 ,"2,695 ",0 ,"3,757 ",827 ,691 ,"3,059 ",0 ,0 ,458 ,"1,456 ",2 ,172 ,"10,422 ",0 ,"14,749 ","2,370 ","3,416 ","27,035 ",0 ,0 ,"5,062 ","15,819 ",16 ,"2,159 ","70,626 ","35,957,257 ","7,370,765 ","5,918,123 ","31,540,001 ",0 ,0 ,"4,753,366 ","14,458,384 ","14,114 ","1,389,847 ","101,401,857 ","35,103,602 ","7,231,137 ","9,163,240 ","72,215,653 ",0 ,0 ,"12,138,089 ","35,439,351 ","52,644 ","6,914,686 ","178,258,402 ","1,446,324 ","51,193,806 ","10,635,856 ","10,105,453 ","77,106,463 ","(1,236,555)",0 ,0 ,"11,108,811 ","24,456,275 ",0 ,"3,311,241 ",0 ,0 ,0 ,"17,248,114 ","205,375,788 ",0 ,"4,098,579 ",0 ,0 ,"4,098,579 ","13,589,385 ","2,240,409 ","7,227,125 ","28,006,261 ",0 ,0 ,"2,887,024 ","23,668,323 ","1,631 ","762,892 ","78,383,050 ","1,558,643 ","72,516,220 ",0 ,"(1,632,354)",0 ,0 ,0 ,0 ,"4,564,584 ","195,055,673 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20183,07/01/2018,09/30/2018,Open,Mendocino,01 - Northern California,0112,Non Profit Corp.,Comparable,,707-459-6801,1 MARCELA DRIVE,WILLITS,95490,JASON WELLS,25 ,25 ,22 ,212 ,13 ,17 ,80 ,0 ,0 ,12 ,52 ,0 ,9 ,395 ,0 ,879 ,52 ,81 ,408 ,0 ,0 ,56 ,192 ,0 ,18 ,"1,686 ",0 ,"4,996 ",454 ,156 ,"3,889 ",0 ,0 ,913 ,"2,569 ",0 ,475 ,"13,452 ","13,598,971 ","762,562 ","1,184,505 ","5,096,753 ",0 ,0 ,"814,069 ","3,575,301 ",0 ,"390,380 ","25,422,541 ","6,776,603 ","809,485 ","521,371 ","7,304,999 ",0 ,0 ,"567,668 ","4,028,380 ",0 ,"880,926 ","20,889,432 ","(126,780)","15,610,762 ","989,438 ","1,928,354 ","7,555,589 ",0 ,0 ,0 ,"282,783 ","3,537,832 ",0 ,"1,030,864 ",0 ,0 ,0 ,"897,643 ","31,706,485 ",0 ,"1,214,275 ",0 ,0 ,"1,214,275 ","4,492,413 ","611,281 ","(272,566)","6,020,183 ",0 ,0 ,"1,064,778 ","3,878,204 ",0 ,"25,470 ","15,819,763 ","654,819 ","16,512,083 ",0 ,"508,022 ",0 ,0 ,0 ,0 ,"185,701 ","57,629,212 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106390923,ADVENTIST HEALTH LODI MEMORIAL,20183,07/01/2018,09/30/2018,Open,San Joaquin,06 - North San Joaquin,0505,Non Profit Corp.,Comparable,,209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240,DANIEL WOLCOTT,190 ,190 ,90 ,904 ,169 ,143 ,512 ,0 ,0 ,36 ,339 ,0 ,39 ,"2,142 ",0 ,"3,715 ",639 ,584 ,"1,765 ",0 ,0 ,128 ,954 ,0 ,131 ,"7,916 ",0 ,"21,078 ","3,069 ","3,277 ","23,506 ",0 ,0 ,"4,226 ","14,045 ",103 ,"1,441 ","70,745 ","91,115,896 ","16,098,140 ","12,722,564 ","37,555,102 ",0 ,0 ,"3,345,433 ","23,751,394 ",0 ,"2,930,108 ","187,518,637 ","42,441,577 ","8,505,704 ","9,733,566 ","49,686,906 ",0 ,0 ,"6,410,798 ","32,227,488 ","27,428 ","5,119,360 ","154,152,827 ","369,964 ","119,091,843 ","21,290,008 ","19,049,819 ","74,369,491 ",0 ,0 ,0 ,"5,644,633 ","32,198,237 ",0 ,"1,732,071 ",0 ,0 ,0 ,"9,620,575 ","283,366,641 ",0 ,"586,065 ",0 ,0 ,"586,065 ","17,393,273 ","2,855,516 ","3,799,217 ","13,582,591 ",0 ,0 ,"1,871,346 ","18,993,886 ",141 ,"394,918 ","58,890,888 ","806,822 ","57,279,121 ",0 ,"(3,400,910)",0 ,0 ,0 ,0 ,"2,421,600 ","128,157,923 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100797,ADVENTIST HEALTH REEDLEY,20183,07/01/2018,09/30/2018,Open,Fresno,09 - Central,0607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49 ,49 ,16 ,51 ,7 ,83 ,258 ,0 ,0 ,4 ,65 ,0 ,8 ,476 ,0 ,194 ,18 ,159 ,559 ,0 ,0 ,8 ,169 ,0 ,14 ,"1,121 ",0 ,"20,001 ","3,422 ","13,933 ","85,128 ",0 ,0 ,"1,582 ","17,910 ","2,691 ","3,837 ","148,504 ","1,459,403 ","157,060 ","1,646,398 ","4,998,796 ",0 ,0 ,"71,366 ","1,450,333 ",0 ,"151,544 ","9,934,900 ","8,831,375 ","1,698,381 ","6,625,756 ","35,779,164 ",0 ,0 ,"1,453,124 ","8,094,799 ","441,323 ","2,715,155 ","65,639,077 ","1,683,031 ","1,355,814 ","1,202,019 ","3,356,519 ","15,354,805 ","(911,416)",0 ,0 ,"573,833 ","4,341,301 ",0 ,"1,008,306 ",0 ,0 ,0 ,"6,152,041 ","34,116,253 ",0 ,0 ,0 ,"491,969 ","491,969 ","4,203,877 ","559,738 ","5,570,566 ","25,714,347 ",0 ,0 ,"448,760 ","4,964,447 ","82,136 ","405,822 ","41,949,693 ","2,053,966 ","40,605,962 ",0 ,"295,742 ",0 ,0 ,0 ,0 ,"1,405,111 ","21,434,859 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560525,ADVENTIST HEALTH SIMI VALLEY,20183,07/01/2018,09/30/2018,Open,Ventura,10 - Santa Barbara/Ventura,0813,Church,Comparable,,805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,144 ,85 ,69 ,585 ,159 ,64 ,228 ,0 ,0 ,23 ,434 ,0 ,40 ,"1,533 ",0 ,"2,698 ",649 ,258 ,811 ,0 ,0 ,121 ,"1,297 ",0 ,105 ,"5,939 ",0 ,"5,857 ","1,093 ",439 ,"3,314 ",0 ,0 ,"2,849 ","9,056 ",0 ,665 ,"23,273 ","42,108,686 ","11,756,604 ","5,799,399 ","10,119,053 ",0 ,0 ,"1,656,152 ","20,179,937 ",0 ,"466,533 ","92,086,364 ","13,876,972 ","5,385,181 ","2,793,042 ","13,832,562 ",0 ,0 ,"1,039,183 ","26,487,252 ",0 ,"2,181,081 ","65,595,273 ","396,246 ","46,296,360 ","13,568,329 ","9,332,926 ","16,519,929 ",0 ,0 ,0 ,"1,491,029 ","30,990,396 ",0 ,"1,861,153 ",0 ,0 ,0 ,"3,217,943 ","123,674,311 ",0 ,0 ,0 ,0 ,0 ,"8,859,904 ","3,417,245 ","(625,235)","7,476,664 ",0 ,0 ,"812,009 ","14,381,666 ",0 ,"(314,927)","34,007,326 ","405,425 ","39,195,578 ",0 ,"128,498 ",0 ,0 ,0 ,0 ,"1,090,898 ","127,671,689 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
