FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106150788,ADVENTIST HEALTH BAKERSFIELD,20184,10/01/2018,12/31/2018,Open,Kern,09 - Central,0617,Non Profit Corp.,Comparable,,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254 ,254 ,174 ,910 ,749 ,242 ,976 ,0 ,0 ,206 ,"1,139 ",0 ,79 ,"4,301 ",0 ,"3,985 ","3,125 ",837 ,"3,406 ",0 ,0 ,874 ,"3,067 ",0 ,362 ,"15,656 ",0 ,"10,357 ","3,657 ","1,560 ","10,864 ",0 ,0 ,"2,455 ","16,670 ",0 ,"2,244 ","47,807 ","76,033,909 ","66,235,654 ","14,223,278 ","57,187,944 ",0 ,0 ,"13,605,282 ","60,115,959 ",0 ,"6,103,156 ","293,505,182 ","40,213,433 ","30,650,146 ","4,952,934 ","46,862,784 ",0 ,0 ,"16,561,020 ","62,850,933 ",0 ,"5,045,442 ","207,136,692 ","2,681,720 ","91,414,569 ","84,388,192 ","15,874,087 ","71,821,957 ",0 ,0 ,0 ,"23,385,050 ","93,430,107 ",0 ,"2,568,444 ",0 ,0 ,0 ,"7,978,214 ","393,542,340 ",0 ,0 ,0 ,0 ,0 ,"23,795,303 ","11,898,173 ","3,117,065 ","32,010,545 ",0 ,0 ,"6,120,180 ","27,219,223 ",0 ,"2,939,045 ","107,099,534 ","1,486,223 ","105,754,653 ",0 ,"986,311 ",0 ,0 ,0 ,0 ,"2,372,544 ","130,737,189 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106171049,ADVENTIST HEALTH CLEARLAKE,20184,10/01/2018,12/31/2018,Open,Lake,01 - Northern California,0115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVENUE ,CLEARLAKE,95422,DAVID SANTOS,25 ,25 ,19 ,167 ,5 ,17 ,115 ,0 ,0 ,15 ,19 ,0 ,5 ,343 ,0 ,789 ,40 ,52 ,317 ,0 ,0 ,61 ,65 ,0 ,13 ,"1,337 ",0 ,"19,243 ",238 ,"6,233 ","19,048 ",0 ,0 ,"4,890 ","3,179 ",0 ,674 ,"53,505 ","8,832,982 ","361,755 ","743,453 ","4,142,129 ",0 ,0 ,"88,612 ","1,426,358 ",0 ,"50,595 ","15,645,884 ","19,390,244 ","446,486 ","3,527,397 ","17,591,321 ",0 ,0 ,"781,992 ","6,603,407 ",0 ,"684,000 ","49,024,847 ","569,599 ","16,449,324 ","396,486 ","4,360,188 ","15,966,661 ","(160,434)",0 ,0 ,"126,699 ","4,152,352 ",0 ,"923,178 ",0 ,0 ,0 ,"819,911 ","43,603,964 ",0 ,"2,867,898 ",0 ,0 ,"2,867,898 ","11,044,014 ","416,501 ","(115,446)","8,746,121 ",0 ,0 ,"883,279 ","3,433,454 ",0 ,"(473,258)","23,934,665 ","976,169 ","23,928,177 ",0 ,"10,868 ",0 ,0 ,0 ,0 ,"1,071,180 ","32,546,068 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106040875,ADVENTIST HEALTH FEATHER RIVER,20184,10/01/2018,12/31/2018,Open,Butte,01 - Northern California,0220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,MONTY KNITTEL,100 ,100 ,24 ,252 ,9 ,22 ,130 ,0 ,0 ,1 ,84 ,0 ,8 ,506 ,0 ,"1,050 ",38 ,83 ,419 ,0 ,0 ,2 ,254 ,0 ,37 ,"1,883 ",0 ,"19,948 ",595 ,"3,587 ","13,333 ",0 ,0 ,"5,052 ","4,467 ",0 ,692 ,"47,674 ","28,939,243 ","1,252,623 ","1,784,477 ","9,398,958 ",0 ,0 ,"28,792 ","6,105,025 ",0 ,"1,170,900 ","48,680,018 ","43,482,216 ","1,245,892 ","3,118,775 ","23,701,540 ",0 ,0 ,"138,645 ","19,693,229 ",0 ,"1,321,557 ","92,701,854 ","1,066,708 ","64,189,964 ","3,277,507 ","5,511,497 ","14,291,179 ","(735,392)",0 ,0 ,"(9,373)","20,198,954 ",0 ,"1,780,554 ",0 ,0 ,0 ,"2,274,328 ","111,845,926 ",0 ,0 ,0 ,0 ,0 ,"7,374,641 ","(800,691)","(669,991)","19,150,841 ",0 ,0 ,"(25,886)","4,634,816 ",0 ,"(127,784)","29,535,946 ","3,180,292 ","61,643,571 ",0 ,"567,017 ",0 ,0 ,0 ,0 ,0 ,"50,236,182 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190323,ADVENTIST HEALTH GLENDALE,20184,10/01/2018,12/31/2018,Open,Los Angeles,11 - Los Angeles,0909,Church,Comparable,,818-409-8000,1509 WILSON TERRACE,GLENDALE,91206,KEVIN ROBERTS,515 ,492 ,273 ,"2,035 ",360 ,399 ,822 ,0 ,0 ,105 ,945 ,0 ,76 ,"4,742 ",0 ,"12,578 ","1,631 ","2,658 ","3,233 ",0 ,0 ,493 ,"3,849 ",0 ,341 ,"24,783 ",0 ,"14,876 ","2,410 ","1,665 ","9,165 ",0 ,0 ,"2,278 ","17,423 ",0 ,941 ,"48,758 ","219,186,994 ","38,197,320 ","33,320,953 ","68,261,801 ",0 ,0 ,"2,072,778 ","71,730,789 ",0 ,"8,371,632 ","441,142,267 ","65,695,334 ","20,143,193 ","7,006,770 ","54,244,723 ",0 ,0 ,"3,757,654 ","57,873,128 ",0 ,"12,726,173 ","221,446,975 ","1,117,719 ","247,182,212 ","48,481,288 ","37,373,390 ","108,759,810 ",0 ,0 ,0 ,"3,080,226 ","87,824,706 ",0 ,"22,706,141 ",0 ,0 ,0 ,"1,669,882 ","558,195,374 ",0 ,0 ,0 ,0 ,0 ,"36,087,874 ","9,237,037 ","2,898,432 ","12,941,160 ",0 ,0 ,"2,680,874 ","40,058,474 ",0 ,"490,017 ","104,393,868 ","33,404,430 ","120,403,449 ",0 ,"3,365,608 ",0 ,0 ,0 ,0 ,"2,385,350 ","197,950,182 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106164029,ADVENTIST HEALTH HANFORD,20184,10/01/2018,12/31/2018,Open,Kings,09 - Central,0615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,230 ,230 ,123 ,866 ,209 ,190 ,890 ,0 ,0 ,145 ,366 ,0 ,60 ,"2,726 ",0 ,"4,315 ","1,074 ",723 ,"3,107 ",0 ,0 ,405 ,"1,050 ",0 ,261 ,"10,935 ",0 ,"13,902 ","2,146 ","3,114 ","26,715 ",0 ,0 ,"5,698 ","14,877 ",1 ,"2,248 ","68,701 ","42,642,426 ","9,801,728 ","6,182,900 ","31,310,588 ",0 ,0 ,"4,027,042 ","11,568,906 ",0 ,"2,393,918 ","107,927,508 ","35,441,040 ","7,673,294 ","8,206,416 ","71,351,364 ",0 ,0 ,"12,060,309 ","35,409,728 ","1,276 ","7,256,412 ","177,399,839 ","(3,813,267)","66,364,125 ","14,881,054 ","3,533,969 ","97,928,801 ","(57,039)",0 ,0 ,"11,995,476 ","24,815,888 ",0 ,"(159,647)",0 ,0 ,0 ,"4,650,927 ","220,140,287 ",0 ,"5,440,934 ",0 ,0 ,"5,440,934 ","15,305,702 ","3,282,455 ","11,305,482 ","14,021,727 ",0 ,0 ,"3,060,079 ","22,939,212 ",0 ,"713,337 ","70,627,994 ","2,423,342 ","66,076,978 ",0 ,"(1,632,354)",0 ,0 ,0 ,0 ,"4,702,246 ","196,137,150 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20184,10/01/2018,12/31/2018,Open,Mendocino,01 - Northern California,0112,Non Profit Corp.,Comparable,,707-459-6801,1 MARCELA DRIVE,WILLITS,95490,JASON WELLS,25 ,25 ,23 ,220 ,17 ,15 ,96 ,0 ,0 ,12 ,51 ,0 ,4 ,415 ,0 ,934 ,85 ,106 ,364 ,0 ,0 ,55 ,212 ,0 ,8 ,"1,764 ",0 ,"5,260 ",423 ,149 ,"3,897 ",0 ,0 ,"1,202 ","2,358 ",0 ,476 ,"13,765 ","13,341,958 ","1,226,452 ","1,596,214 ","5,487,766 ",0 ,0 ,"998,268 ","3,751,081 ",0 ,"468,239 ","26,869,978 ","7,143,776 ","708,464 ","529,706 ","6,492,712 ",0 ,0 ,"580,517 ","4,312,048 ",0 ,"981,308 ","20,748,531 ","432,043 ","16,856,313 ","1,203,291 ","1,324,316 ","12,034,061 ","(74,987)",0 ,0 ,"159,327 ","3,653,581 ",0 ,"898,036 ",0 ,0 ,0 ,"1,003,212 ","37,489,193 ",0 ,"1,211,547 ",0 ,0 ,"1,211,547 ","3,224,959 ","668,588 ","740,726 ","1,190,481 ",0 ,0 ,"1,338,836 ","3,950,962 ",0 ,"226,311 ","11,340,863 ","1,910,069 ","15,946,627 ",0 ,"639,329 ",0 ,0 ,0 ,0 ,"250,052 ","56,603,649 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106390923,ADVENTIST HEALTH LODI MEMORIAL,20184,10/01/2018,12/31/2018,Open,San Joaquin,06 - North San Joaquin,0505,Non Profit Corp.,Comparable,,209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240,DANIEL WOLCOTT,190 ,190 ,88 ,812 ,188 ,169 ,460 ,0 ,0 ,43 ,374 ,0 ,28 ,"2,074 ",0 ,"3,559 ",697 ,564 ,"1,476 ",0 ,0 ,124 ,"1,210 ",0 ,62 ,"7,692 ",0 ,"20,813 ","3,136 ","2,852 ","21,923 ",0 ,0 ,"4,105 ","14,042 ",90 ,"1,424 ","68,385 ","83,967,842 ","17,694,328 ","12,583,208 ","33,808,891 ",0 ,0 ,"3,080,697 ","31,379,878 ",0 ,"1,522,389 ","184,037,233 ","46,635,312 ","8,510,868 ","7,376,088 ","44,309,762 ",0 ,0 ,"6,261,326 ","38,081,653 ","29,892 ","5,022,172 ","156,227,073 ","(1,647,352)","117,991,893 ","23,005,271 ","14,329,993 ","73,386,543 ",0 ,0 ,0 ,"4,984,014 ","45,278,199 ",0 ,"2,026,680 ",0 ,0 ,0 ,"5,524,839 ","284,880,080 ",0 ,"729,209 ",0 ,0 ,"729,209 ","16,652,025 ","2,934,741 ","5,999,029 ","5,478,902 ",0 ,0 ,"1,595,561 ","23,039,352 ",24 ,"413,801 ","56,113,435 ","699,959 ","53,806,053 ",0 ,"(2,898,858)",0 ,0 ,0 ,0 ,"257,041 ","125,227,456 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100797,ADVENTIST HEALTH REEDLEY,20184,10/01/2018,12/31/2018,Open,Fresno,09 - Central,0607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49 ,49 ,16 ,58 ,15 ,63 ,260 ,0 ,0 ,3 ,65 ,0 ,4 ,468 ,0 ,227 ,46 ,136 ,523 ,0 ,0 ,4 ,139 ,0 ,12 ,"1,087 ",0 ,"19,245 ","3,469 ","12,665 ","84,178 ",0 ,0 ,"1,535 ","17,882 ","2,827 ","2,893 ","144,694 ","1,673,006 ","357,130 ","1,253,071 ","4,756,840 ",0 ,0 ,"47,617 ","1,235,282 ",0 ,"105,219 ","9,428,165 ","8,477,880 ","1,634,015 ","6,133,043 ","35,387,971 ",0 ,0 ,"1,615,024 ","7,643,749 ","484,575 ","1,861,088 ","63,237,345 ","(1,477,032)","2,886,754 ","1,259,303 ","225,687 ","27,673,540 ","(446,625)",0 ,0 ,"1,015,042 ","5,424,405 ",0 ,"336,906 ",0 ,0 ,0 ,"(154,106)","36,743,874 ",0 ,0 ,0 ,"484,255 ","484,255 ","10,673 ","931,649 ","8,639,416 ","19,463,922 ",0 ,0 ,"764,143 ","6,021,621 ","86,623 ","487,844 ","36,405,891 ","2,904,467 ","36,710,119 ",0 ,"317,008 ",0 ,0 ,0 ,0 ,"1,623,171 ","21,084,821 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106580996,ADVENTIST HEALTH RIDEOUT,20184,10/01/2018,12/31/2018,Open,Yuba,02 - Golden Empire,0227,Non Profit Corp.,Comparable,,530-749-4663,726 FOURTH STREET,MARYSVILLE,95901,RICK RAWSON,221 ,221 ,146 ,"1,361 ",29 ,250 ,754 ,0 ,0 ,532 ,0 ,15 ,15 ,"2,956 ",0 ,"7,236 ",209 ,866 ,"2,785 ",0 ,0 ,"2,111 ",0 ,89 ,84 ,"13,380 ",0 ,"21,553 ",455 ,"2,278 ","11,869 ",2 ,0 ,"11,686 ",0 ,225 ,"1,883 ","49,951 ","108,501,219 ","3,333,419 ","13,802,085 ","40,253,151 ",0 ,0 ,"34,772,056 ",0 ,"908,146 ","1,667,571 ","203,237,647 ","66,910,147 ","1,409,893 ","7,094,661 ","37,033,371 ","7,767 ",0 ,"36,302,280 ",0 ,"689,393 ","5,838,098 ","155,285,610 ","5,074,765 ","97,395,321 ","1,103,071 ","10,565,775 ","61,543,122 ",0 ,"6,558 ",0 ,"56,485,303 ",0 ,0 ,"1,597,539 ",0 ,0 ,0 ,0 ,"233,771,454 ",0 ,0 ,0 ,0 ,0 ,"78,016,045 ","3,640,240 ","10,330,971 ","15,743,400 ","1,209 ",0 ,"9,514,268 ",0 ,0 ,"7,505,670 ","124,751,803 ","2,147,322 ","107,059,834 ","12,806,895 ","96,226 ",0 ,0 ,0 ,0 ,"1,352,137 ","340,790,966 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560525,ADVENTIST HEALTH SIMI VALLEY,20184,10/01/2018,12/31/2018,Open,Ventura,10 - Santa Barbara/Ventura,0813,Church,Comparable,,805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,144 ,85 ,75 ,607 ,187 ,64 ,254 ,0 ,0 ,33 ,444 ,0 ,35 ,"1,624 ",0 ,"2,801 ",766 ,288 ,"1,053 ",0 ,0 ,97 ,"1,404 ",0 ,99 ,"6,508 ",0 ,"4,657 ","1,091 ",507 ,"3,325 ",0 ,0 ,"2,972 ","9,031 ",0 ,634 ,"22,217 ","45,859,557 ","15,441,251 ","2,992,640 ","14,451,156 ",0 ,0 ,"1,075,328 ","23,919,824 ",0 ,"1,913,987 ","105,653,743 ","13,237,704 ","6,051,804 ","2,914,684 ","12,994,326 ",0 ,0 ,"1,408,010 ","29,296,561 ",0 ,"2,255,390 ","68,158,479 ","666,771 ","48,281,318 ","14,608,300 ","5,823,433 ","27,383,264 ",0 ,0 ,0 ,"2,022,600 ","31,001,686 ",0 ,"1,696,740 ",0 ,0 ,0 ,"3,782,611 ","135,266,723 ",0 ,0 ,0 ,0 ,0 ,"10,615,724 ","6,673,180 ","43,214 ","102,074 ",0 ,0 ,"328,938 ","20,119,424 ",0 ,"662,945 ","38,545,499 ","12,486,234 ","43,393,843 ",0 ,"110,686 ",0 ,0 ,0 ,0 ,"445,660 ","125,349,540 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
