FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106150788,ADVENTIST HEALTH BAKERSFIELD,20174,10/01/2017,12/31/2017,Open,Kern,09,0617,Non Profit Corp.,Comparable,,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254 ,254 ,185 ,887 ,765 ,199 ,"1,046 ",0 ,0 ,198 ,"1,170 ",0 ,70 ,"4,335 ",0 ,"4,003 ","3,050 ",761 ,"3,872 ",0 ,0 ,914 ,"3,747 ",0 ,267 ,"16,614 ",0 ,"9,776 ","3,643 ","1,306 ","11,632 ",0 ,0 ,"2,246 ","17,962 ",0 ,"2,158 ","48,723 ","71,363,118 ","60,854,375 ","14,411,053 ","57,375,871 ",0 ,0 ,"13,990,742 ","71,149,390 ",0 ,"3,307,155 ","292,451,704 ","35,210,808 ","28,891,174 ","5,871,109 ","39,946,555 ",0 ,0 ,"13,119,193 ","58,922,262 ",0 ,"4,197,975 ","186,159,076 ","2,272,704 ","88,051,161 ","73,421,577 ","17,883,664 ","52,659,594 ",0 ,0 ,0 ,"22,267,567 ","93,439,065 ",0 ,"3,375,466 ",0 ,0 ,0 ,"6,413,785 ","359,784,583 ",0 ,0 ,0 ,0 ,0 ,"18,033,505 ","15,996,768 ","2,236,458 ","44,373,536 ",0 ,0 ,"4,535,581 ","32,971,878 ",0 ,"678,471 ","118,826,197 ","1,181,367 ","101,757,921 ",0 ,"837,982 ",0 ,0 ,0 ,0 ,"1,494,309 ","137,223,161 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106171049,ADVENTIST HEALTH CLEARLAKE,20174,10/01/2017,12/31/2017,Open,Lake,01,0115,Non Profit Corp.,Comparable,Rural,707-995-5820,15630 18TH AVENUE ,CLEARLAKE,95422,DAVID SANTOS,25 ,25 ,20 ,195 ,4 ,17 ,112 ,0 ,0 ,15 ,20 ,0 ,5 ,368 ,0 ,868 ,11 ,38 ,447 ,0 ,0 ,63 ,62 ,0 ,8 ,"1,497 ",0 ,"18,850 ",236 ,"6,102 ","20,417 ",0 ,0 ,"5,841 ","2,733 ",0 ,924 ,"55,103 ","9,108,603 ","401,527 ","458,182 ","5,172,868 ",0 ,0 ,"745,016 ","835,281 ",0 ,"154,674 ","16,876,151 ","16,993,939 ","337,344 ","3,388,635 ","15,461,946 ",0 ,0 ,"1,377,158 ","5,539,582 ",0 ,"1,014,594 ","44,113,198 ","837,648 ","14,636,391 ","579,208 ","2,402,057 ","14,238,831 ","446,943 ",0 ,0 ,"343,536 ","4,205,989 ",0 ,"2,126,830 ",0 ,0 ,0 ,"1,187,033 ","41,004,466 ",0 ,"3,354,996 ",0 ,0 ,"3,354,996 ","9,842,914 ","145,722 ","1,400,652 ","8,890,055 ",0 ,0 ,"78,938 ","3,870,071 ",0 ,"(888,473)","23,339,879 ","1,269,975 ","21,613,570 ",0 ,"21,280 ",0 ,0 ,0 ,0 ,"1,224,819 ","31,842,591 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106040875,ADVENTIST HEALTH FEATHER RIVER,20174,10/01/2017,12/31/2017,Open,Butte,01,0220,Church,Comparable,,530-877-9361,5974 PENTZ ROAD,PARADISE,95969,MONTY KNITTEL,100 ,100 ,51 ,617 ,28 ,47 ,288 ,0 ,0 ,12 ,160 ,0 ,25 ,"1,177 ",0 ,"2,588 ",112 ,178 ,880 ,0 ,0 ,27 ,455 ,0 ,61 ,"4,301 ",0 ,"43,568 ","1,420 ","8,061 ","27,051 ",0 ,0 ,"1,536 ","15,412 ",0 ,"1,333 ","98,381 ","67,622,023 ","2,819,880 ","4,441,575 ","20,572,218 ",0 ,0 ,"243,598 ","14,158,556 ",0 ,"1,205,706 ","111,063,556 ","93,661,341 ","4,226,744 ","6,930,263 ","48,359,752 ",0 ,0 ,"1,337,201 ","41,649,982 ",0 ,"3,131,743 ","199,297,026 ","1,671,586 ","140,043,971 ","6,453,618 ","9,839,806 ","47,831,823 ","(55,561)",0 ,0 ,"985,992 ","40,331,353 ",0 ,"3,665,330 ",0 ,0 ,0 ,"5,969,731 ","256,737,649 ",0 ,0 ,0 ,0 ,0 ,"19,281,147 ","484,383 ","1,321,065 ","20,548,740 ",0 ,0 ,"43,201 ","12,695,126 ",0 ,"(750,729)","53,622,933 ","4,999,673 ","52,516,178 ",0 ,"75,243 ",0 ,0 ,0 ,0 ,"600,686 ","55,496,213 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190323,ADVENTIST HEALTH GLENDALE,20174,10/01/2017,12/31/2017,Open,Los Angeles,11,0909,Church,Comparable,,818-409-8000,1509 WILSON TERRACE,GLENDALE,91206,KEVIN ROBERTS,515 ,462 ,258 ,"2,087 ",416 ,351 ,857 ,0 ,0 ,72 ,"1,063 ",0 ,143 ,"4,989 ",0 ,"11,732 ","1,666 ","2,161 ","3,075 ",0 ,0 ,302 ,"3,898 ",0 ,513 ,"23,347 ",0 ,"15,308 ","1,797 ","1,257 ","9,199 ",0 ,0 ,"3,091 ","18,033 ",0 ,"1,539 ","50,224 ","192,501,958 ","37,131,928 ","31,621,277 ","71,349,447 ",0 ,0 ,"2,188,511 ","63,651,555 ",0 ,"1,816,942 ","400,261,618 ","47,868,105 ","12,741,879 ","6,064,401 ","45,766,658 ",0 ,0 ,"2,034,365 ","50,828,732 ",0 ,"13,439,358 ","178,743,498 ","1,353,024 ","195,736,244 ","39,647,374 ","33,934,687 ","82,184,741 ",0 ,0 ,0 ,"2,138,526 ","52,646,291 ",0 ,"2,960,341 ",0 ,0 ,0 ,"13,115,679 ","423,716,907 ",0 ,0 ,0 ,0 ,0 ,"38,804,853 ","9,013,132 ","3,705,832 ","34,369,691 ",0 ,0 ,"1,504,194 ","59,114,403 ",0 ,"8,776,104 ","155,288,209 ","2,935,654 ","112,145,651 ",0 ,"177,146 ",0 ,0 ,0 ,0 ,"2,313,385 ","205,118,797 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106164029,ADVENTIST HEALTH HANFORD,20174,10/01/2017,12/31/2017,Open,Kings,09,0615,Church,Comparable,Rural,559-582-9000,115 MALL DRIVE,HANFORD,93230,WAYNE FERCH,230 ,230 ,122 ,904 ,153 ,203 ,882 ,0 ,0 ,151 ,377 ,2 ,85 ,"2,757 ",0 ,"4,584 ",678 ,780 ,"2,940 ",0 ,0 ,447 ,"1,153 ",2 ,300 ,"10,884 ",0 ,"13,805 ","2,032 ","3,511 ","28,941 ",0 ,0 ,"4,537 ","15,450 ",16 ,"2,842 ","71,134 ","39,810,356 ","6,458,934 ","6,161,904 ","29,503,443 ",0 ,0 ,"4,068,300 ","11,571,065 ","25,619 ","2,453,459 ","100,053,080 ","30,739,682 ","6,417,684 ","8,076,606 ","68,114,587 ",0 ,0 ,"10,142,611 ","33,777,390 ","49,311 ","8,213,491 ","165,531,362 ","7,438,010 ","64,011,090 ","10,934,754 ","13,422,518 ","55,841,578 ","(500,703)",0 ,0 ,"8,436,734 ","20,856,183 ",0 ,"2,601,162 ",0 ,0 ,0 ,"10,840,275 ","193,881,601 ",0 ,"4,002,842 ",0 ,0 ,"4,002,842 ","13,973,438 ","2,152,418 ","13,576,339 ","19,188,628 ",0 ,0 ,"2,811,770 ","23,031,345 ","3,582 ","968,163 ","75,705,683 ","659,085 ","73,036,977 ",0 ,"(2,762,995)",0 ,0 ,0 ,0 ,"2,921,916 ","192,203,815 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106234038,ADVENTIST HEALTH HOWARD MEMORIAL,20174,10/01/2017,12/31/2017,Open,Mendocino,01,0112,Non Profit Corp.,Comparable,,707-459-6801,1 MARCELA DRIVE,WILLITS,95490,JASON WELLS,25 ,25 ,23 ,248 ,28 ,16 ,67 ,0 ,0 ,14 ,62 ,0 ,13 ,448 ,0 ,987 ,95 ,71 ,259 ,0 ,0 ,63 ,197 ,0 ,38 ,"1,710 ",0 ,"4,770 ",429 ,178 ,"3,566 ",0 ,0 ,310 ,"3,417 ",0 ,497 ,"13,167 ","13,624,482 ","1,262,162 ","883,113 ","3,944,627 ",0 ,0 ,"225,401 ","3,873,953 ",0 ,"590,569 ","24,404,307 ","6,150,104 ","492,621 ","549,796 ","5,486,013 ",0 ,0 ,"259,371 ","4,909,870 ",0 ,"817,414 ","18,665,189 ","909,831 ","12,424,484 ","1,220,226 ","866,212 ","9,726,042 ",0 ,0 ,0 ,"297,779 ","3,566,538 ",0 ,"934,900 ",0 ,0 ,0 ,"1,065,567 ","31,011,579 ",0 ,"1,447,009 ",0 ,0 ,"1,447,009 ","7,086,385 ","477,180 ","550,284 ","807,498 ",0 ,0 ,"71,026 ","4,517,287 ",0 ,"(4,734)","13,504,926 ","568,803 ","12,823,221 ",0 ,"415,970 ",0 ,0 ,0 ,0 ,0 ,"61,136,675 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106390923,ADVENTIST HEALTH LODI MEMORIAL,20174,10/01/2017,12/31/2017,Open,San Joaquin,06,0505,Non Profit Corp.,Comparable,,209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240,DANIEL WOLCOTT,190 ,190 ,101 ,"1,037 ",206 ,171 ,539 ,0 ,0 ,42 ,353 ,3 ,38 ,"2,389 ",0 ,"4,146 ",896 ,603 ,"1,933 ",0 ,0 ,161 ,"1,075 ",6 ,122 ,"8,942 ",0 ,"20,774 ","3,361 ","3,752 ","25,150 ",0 ,0 ,"4,710 ","14,130 ",114 ,"1,374 ","73,365 ","102,878,214 ","20,949,872 ","13,411,150 ","44,450,964 ",0 ,0 ,"5,203,980 ","30,185,051 ","231,866 ","3,019,848 ","220,330,945 ","41,343,700 ","8,584,396 ","7,694,154 ","46,918,591 ",0 ,0 ,"6,233,552 ","33,847,035 ","153,087 ","5,039,825 ","149,814,340 ","5,481,324 ","146,434,384 ","25,317,532 ","15,320,317 ","57,841,858 ",0 ,0 ,0 ,"7,503,312 ","43,101,325 ",0 ,"1,984,076 ",0 ,0 ,0 ,"8,775,595 ","311,759,723 ",0 ,"518,139 ",0 ,0 ,"518,139 ","13,893,937 ","2,981,248 ","10,311,096 ","13,034,169 ",0 ,0 ,"1,703,911 ","16,794,834 ","1,051 ","183,455 ","58,903,701 ","424,765 ","54,739,688 ",0 ,"(2,987,392)",0 ,0 ,0 ,0 ,"397,676 ","135,770,978 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106100797,ADVENTIST HEALTH REEDLEY,20174,10/01/2017,12/31/2017,Open,Fresno,09,0607,District,Comparable,Rural,559-582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49 ,49 ,15 ,46 ,7 ,63 ,260 ,0 ,0 ,1 ,62 ,0 ,8 ,447 ,0 ,204 ,23 ,142 ,506 ,0 ,0 ,1 ,142 ,0 ,16 ,"1,034 ",0 ,"19,868 ","4,040 ","14,006 ","91,659 ",0 ,0 ,"1,400 ","19,247 ","3,539 ","2,894 ","156,653 ","1,534,647 ","153,064 ","1,222,415 ","4,398,407 ",0 ,0 ,"8,657 ","1,167,613 ",0 ,"153,470 ","8,638,273 ","8,462,781 ","1,546,207 ","6,062,832 ","34,988,813 ",0 ,0 ,"1,106,906 ","7,743,132 ","601,050 ","2,291,282 ","62,803,003 ","921,316 ","4,920,055 ","1,004,291 ","11,817,451 ","4,016,484 ","(2,355,983)",0 ,0 ,"(5,629)","3,433,285 ",0 ,"1,388,496 ",0 ,0 ,0 ,"2,688,990 ","27,828,756 ",0 ,0 ,0 ,"155,462 ","155,462 ","4,067,413 ","392,927 ","1,996,570 ","32,852,847 ",0 ,0 ,"280,959 ","3,743,004 ","101,784 ","332,478 ","43,767,982 ","986,527 ","36,432,935 ",0 ,"314,387 ",0 ,0 ,0 ,0 ,"359,595 ","21,735,162 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560525,ADVENTIST HEALTH SIMI VALLEY,20174,10/01/2017,12/31/2017,Open,Ventura,10,0813,Church,Comparable,,805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,144 ,85 ,74 ,666 ,176 ,45 ,244 ,0 ,0 ,31 ,520 ,0 ,42 ,"1,724 ",0 ,"2,845 ",674 ,152 ,842 ,0 ,0 ,99 ,"1,734 ",0 ,124 ,"6,470 ",0 ,"5,838 ",760 ,427 ,"3,512 ",0 ,0 ,"2,692 ","10,032 ",0 ,749 ,"24,010 ","45,164,367 ","11,654,673 ","2,967,630 ","11,686,044 ",0 ,0 ,"1,159,441 ","26,084,904 ",0 ,"334,815 ","99,051,874 ","13,924,573 ","5,501,097 ","2,732,854 ","13,091,342 ",0 ,0 ,"993,153 ","29,694,081 ",0 ,"2,452,187 ","68,389,287 ","1,105,470 ","46,959,193 ","11,970,047 ","4,101,945 ","24,678,197 ",0 ,0 ,0 ,"883,661 ","35,142,772 ",0 ,"1,671,997 ",0 ,0 ,0 ,"5,792,787 ","132,306,069 ",0 ,0 ,0 ,0 ,0 ,"10,097,716 ","5,107,520 ","1,587,979 ","144,809 ",0 ,0 ,"830,838 ","19,243,516 ",0 ,"(1,877,286)","35,135,092 ","804,786 ","38,280,988 ",0 ,"154,685 ",0 ,0 ,0 ,0 ,"3,107,043 ","132,761,888 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106554011,ADVENTIST HEALTH SONORA - GREENLEY,20174,10/01/2017,12/31/2017,Open,Tuolumne,06,0513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY ROAD,SONORA,95370,MICHELLE FUENTES,152 ,152 ,117 ,623 ,29 ,26 ,185 ,0 ,0 ,40 ,194 ,1 ,18 ,"1,116 ",25 ,"2,616 ",127 ,"5,983 ",699 ,0 ,0 ,261 ,696 ,1 ,20 ,"10,403 ","6,072 ","49,228 ","2,050 ","4,302 ","16,992 ",0 ,0 ,"6,985 ","26,407 ",23 ,"2,145 ","108,132 ","46,072,278 ","2,231,309 ","4,112,991 ","12,297,683 ",0 ,0 ,"3,986,169 ","14,788,267 ","121,652 ","251,794 ","83,862,143 ","79,005,882 ","3,821,085 ","4,203,507 ","22,905,408 ",0 ,0 ,"8,098,811 ","36,762,240 ","69,341 ","2,046,027 ","156,912,301 ","1,945,017 ","104,128,444 ","4,368,103 ","1,339,449 ","29,517,278 ",0 ,0 ,0 ,"6,005,578 ","26,144,096 ",0 ,"2,029,165 ",0 ,0 ,0 ,"4,478,410 ","179,955,540 ",0 ,0 ,0 ,0 ,0 ,"23,231,828 ","1,265,696 ","7,949,997 ","3,577,857 ",0 ,0 ,"3,407,562 ","20,970,954 ","2,930 ","412,080 ","60,818,904 ","2,051,373 ","54,717,601 ",0 ,"215,023 ",0 ,0 ,0 ,0 ,"10,085,538 ","84,544,054 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
